fam	avg_dnds	med_dnds	SDdnds	dn	med_dn	SDdn	ds	med_ds	SDds	loc	Pi
fam494	0.0032703525830704338	0.00038737373737373737	0.00419302894191744	0.016309666666666667	0.0194	0.014749694004358946	29.298605000000002	2.8550500000000003	43.83559362280621	120673	0.1275238095238095
fam531	0.007384420589866636	0.0008313131313131312	0.010785967599938601	0.05281500000000001	0.0622	0.030075779984343992	58.196044333333326	99.0	47.954758573610476	85548	0.14505185185185185
fam116	0.018511674562985334	0.014943715282898295	0.022771814246780174	0.08864545454545456	0.0619	0.062326819586861246	33.50571106719368	2.837	45.36155168313464	93953	0.1791099399795052
fam498	0.006063369501088012	0.003371615214413655	0.006318659133418842	0.042195666666666666	0.0464	0.022204788099767035	45.54320366666667	3.4107	48.03650141321999	115999	0.162078853046595
fam17	0.02172245763296326	0.02209079839972169	0.010658355665545434	0.05478433333333334	0.0533	0.03401577361395086	14.52119466666667	2.5635000000000003	32.67183531350978	21249	0.14672394043528064
fam115	0.044803180645385556	0.05131692840361074	0.035814445170937695	0.1085105072463768	0.1015	0.07654909856456213	25.845384782608697	2.47805	42.244830442686	93554	0.18216276477146043
fam497	0.01633041121755857	0.012394685677252106	0.013992120372372966	0.06913533333333334	0.0922	0.04747875684509396	24.571988333333334	3.1529499999999997	40.690201427784764	116416	0.1687179487179487
fam470	0.0040030501596857405	0.0008838383838383838	0.006765292750218811	0.041842000000000004	0.0496	0.03213305934184709	46.80919166666667	3.1020000000000003	48.17681887965723	131795	0.1543317230273752
fam18	0.011961706322959413	0.007492795389048991	0.027091957308944547	0.022326333333333333	0.028	0.01528669159396136	3.873404666666667	4.02865	9.678286175994431	19554	0.12381555153707052
fam489	0.027053668958141677	0.027772132951424687	0.015600150299192095	0.07233766666666665	0.081	0.046344059107457945	12.033216666666668	2.6310000000000002	29.535815474760845	123426	0.1555777777777778
fam31	0.006454759821687816	0.0012656565656565656	0.00911536642858154	0.0673572463768116	0.07605	0.04392841160388967	49.29219420289855	4.9149	47.955410856250396	535	0.17460644823992313
